census date,DISTRICT,PROVINCE,TOTAL POPULATION,log TOTAL POPULATION,ASIAN population,EUROPEAN population,TOTAL AFRICAN POPULATION,largest tribe in district population,Kikuyu population,TOTAL NON AFRICAN population,percent Asian population,percent European population,percent total african population,percent largest tribe in district,percent kikuyu,percent total non-African,HHI population,treatment value Asian European,post,linear time trend,Eucledian distance to nairobi,"On the Mombasa Nairobi Kampala
corridor",log urbanisation rate,district share of national none or no education 1962 control,district share of national 1-4 years education 1962 control,district share of national 5-8 years education 1962 control,district share of national 9-12 years education 1962 control,district share of national 13+ years education 1962 control,average years education 1962 control,average years education,district share of average years education 1962 control,district share of average years education,log total pop None or not stated years education 1962 control,log total pop 1-4 years education 1962 control,log total pop 5-8 years education 1962 control,log total pop 9-12 years education 1962 control,log total pop 13+ years education 1962 control,total pop None or not stated years education 1962 control,total pop 1-4 years education 1962 control,total pop 5-8 years education 1962 control,total pop 9-12 years education 1962 control,total pop 13+ years education 1962 control,percent district None or not stated years education 1962 control,percent district 1-4 years education 1962 control,percent district 5-8 years education 1962 control,percent district 9-12 years education 1962 control,percent district 13+ years education 1962 control,district share of national none or no education,district share of national 1-4 years education,district share of national 5-8 years education,district share of national 9-12 years education,district share of national 13+ years education,total pop None or not stated years education,total pop 1-4 years education,total pop 5-8 years education,total pop 9-12 years education,total pop 13+ years education,percent district None or not stated years education,percent district 1-4 years education,percent district 5-8 years education,percent district 9-12 years education,percent district 13+ years education,district share of national total employment AGRICULTURE,district share of national total employment MINING,district share of national total employment MANUFACTURING,district share of national total employment ELECTRICITY and WATER,district share of national total employment CONSTRUCTION,district share of national total employment commerce,district share of national total employment transport,district share of national total employment services,district share of national total employment all industries,district share of national total employment non-agriculture,percent district total employment AGRICULTURE,percent district total employment MINING,percent district total employment MANUFACTURING,percent district total employment ELECTRICITY and WATER,percent district total employment CONSTRUCTION,percent district total employment commerce,percent district total employment transport,percent district total employment services,percent district total employment all industries,percent district total employment non-agriculture,district share of national wage employment AGRICULTURE,district share of national wage employment MINING,district share of national wage employment MANUFACTURING,district share of national wage employment ELECTRICITY and WATER,district share of national wage employment CONSTRUCTION,district share of national wage employment commerce,district share of national wage employment transport,district share of national wage employment services,district share of national wage employment all industries,district share of national wage employment non-agriculture,percent district wage employment AGRICULTURE,percent district wage employment MINING,percent district wage employment MANUFACTURING,percent district wage employment ELECTRICITY and WATER,percent district wage employment CONSTRUCTION,percent district wage employment commerce,percent district wage employment transport,percent district wage employment services,percent district wage employment all industries,percent district wage employment non-agriculture,district share of national self employed and unpaid family workers AGRICULTURE,district share of national self employed and unpaid family workers MINING,district share of national self employed and unpaid family workers MANUFACTURING,district share of national self employed and unpaid family workers ELECTRICITY and WATER,district share of national self employed and unpaid family workers CONSTRUCTION,district share of national self employed and unpaid family workers commerce,district share of national self employed and unpaid family workers transport,district share of national self employed and unpaid family workers services,district share of national self employed and unpaid family workers all industries,district share of national self employed and unpaid family workers non-agriculture,percent district self employed and unpaid family workers AGRICULTURE,percent district self employed and unpaid family workers MINING,percent district self employed and unpaid family workers MANUFACTURING,percent district self employed and unpaid family workers ELECTRICITY and WATER,percent district self employed and unpaid family workers CONSTRUCTION,percent district self employed and unpaid family workers commerce,percent district self employed and unpaid family workers transport,percent district self employed and unpaid family workers services,percent district self employed and unpaid family workers all industries,percent district self employed and unpaid family workers non-agriculture,original order
1948,Teita,COAST,61463,4.788613754,435,114,61463,52164,,595,0.70774287,0.185477442,100,84.87057254,,0.968062086,0.720301408,0.758769108,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1948,Narok,Extra provincial Masai district,37621,4.575430335,137,39,37444,34810,,177,0.364158316,0.103665506,99.52951809,92.5281093,,0.470481912,0.856567537,0.203455103,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
1948,Kajiado,Extra provincial Masai district,29461,4.469247484,381,78,28987,25478,,474,1.293235124,0.264756797,98.39109331,86.48043176,,1.60890669,0.749292738,1.275551205,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
1948,Isiolo,Northern Frontier,213,2.328379603,150,20,,,,213,70.42253521,9.389671362,,,,100,0.543653155,0.57891362,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
1948,Marsabit,Northern Frontier,,,37,15,,,,52,,,,,,,,0.202262599,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
1948,Moyale,Northern Frontier,210,2.322219295,31,3,,,,210,14.76190476,1.428571429,,,,100,0.642086168,0.119944345,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
1948,Mandera,Northern Frontier,64,1.806179974,5,2,,,,64,7.8125,3.125,,,,100,0.800292969,0.009268331,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
1948,Wajir,Northern Frontier,,,44,8,,,,271,,,,,,,0.680287578,0.040897756,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
1948,Garissa,Northern Frontier,132,2.120573931,14,5,113,,,132,10.60606061,3.787878788,85.60606061,,,100,0.745523416,0.088423924,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
1948,Turkana,Northern Frontier,,,17,5,,,,22,,,,,,,0.648760331,0.025117582,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
1962,Nairobi,NAIROBI,314760,5.497979537,86922,28128,196906,81671,81671,117854,27.61532596,8.936332444,62.55750413,25.94707078,25.94707078,37.44249587,0.181045387,36.5516584,0,1,0,1,1.890249328,0.324747496,0.767891833,1.20660054,2.890336952,2.684032113,1.692959715,1.692959715,1.195463629,1.195463629,4.968557659,4.660969772,4.684072995,3.956888455,2.851258349,93016,45811,48314,9055,710,29.55140424,14.55426357,15.34947261,2.876795018,0.225568687,0.324747496,0.767891833,1.20660054,2.890336952,2.684032113,93016,45811,48314,9055,710,29.55140424,14.55426357,15.34947261,2.876795018,0.225568687,,,,,,,,,5.971294572,,,,,,,,,,35.85080696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
1962,Embu,CENTRAL,293274,5.467273563,764,171,292276,156011,156011,998,0.260507239,0.058307249,99.65970389,53.19632835,53.19632835,0.340296105,0.392168839,0.318814488,0,1,1.051094561,0,0.383842035,0.800209808,0.756812185,0.925615893,0.726276272,0.568019661,1.206088845,1.206088845,0.851665479,0.851665479,5.329509744,4.623951865,4.538234309,3.326335861,2.146128036,213555,42068,34533,2120,140,72.81756992,14.34426509,11.7749954,0.72287349,0.047736929,0.800209808,0.756812185,0.925615893,0.726276272,0.568019661,213555,42068,34533,2120,140,72.81756992,14.34426509,11.7749954,0.72287349,0.047736929,,,,,,,,,0.207295017,,,,,,,,,,1.244569924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
1962,Fort Hall,CENTRAL,344854,5.537635268,802,150,343880,342371,342371,974,0.232562186,0.043496668,99.71756163,99.27998515,99.27998515,0.282438365,0.985659699,0.276058854,0,1,0.543161845,0,0.188558337,0.666057853,1.133624723,1.2837546,1.149347345,1.745919215,1.73785863,1.73785863,1.227168471,1.227168471,5.320179532,4.869794764,4.750647223,3.596047008,2.704150517,209016,74096,56318,3945,506,60.60999727,21.48619416,16.33096905,1.143962372,0.146728761,0.666057853,1.133624723,1.2837546,1.149347345,1.745919215,209016,74096,56318,3945,506,60.60999727,21.48619416,16.33096905,1.143962372,0.146728761,,,,,,,,,0.76553237,,,,,,,,,,4.596147935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
1962,Kiambu,CENTRAL,406924,5.609513305,1174,2820,402886,391951,391951,4038,0.288505962,0.693004099,99.00767711,96.32044313,96.32044313,0.992322891,0.927976916,0.981510061,0,1,0.302723943,1,0.48949804,0.59955479,1.165553049,1.627424639,1.514996409,1.751549491,2.075436691,2.075436691,1.465545256,1.465545256,5.346374493,4.953735537,4.925544135,3.787885351,2.777426822,222011,89895,84245,6136,599,54.55834505,22.09134875,20.70288309,1.507898281,0.147201935,0.59955479,1.165553049,1.627424639,1.514996409,1.751549491,222011,89895,84245,6136,599,54.55834505,22.09134875,20.70288309,1.507898281,0.147201935,,,,,,,,,1.421218946,,,,,,,,,,8.532797279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
1962,Meru,CENTRAL,469453,5.671592119,950,251,468223,431489,2957,1230,0.202363176,0.053466481,99.73799294,91.91314146,0.629882012,0.262007059,0.849361289,0.255829657,0,1,1.657697377,0,0,0.84458254,0.653825044,0.786449352,0.439590074,0.57282929,1.012306876,1.012306876,0.714828617,0.714828617,5.557266529,4.764743857,4.671792821,3.312600439,2.354108439,360800,58176,46967,2054,226,76.85540406,12.39229486,10.0046224,0.437530488,0.048141134,0.84458254,0.653825044,0.786449352,0.439590074,0.57282929,360800,58176,46967,2054,226,76.85540406,12.39229486,10.0046224,0.437530488,0.048141134,,,,,,,,,0.378459784,,,,,,,,,,2.272218944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
1962,Nanyuki,CENTRAL,57409,4.758979982,1050,1174,55132,40690,40690,2277,1.828981519,2.044975526,96.03372294,70.87738856,70.87738856,3.966277065,0.51341971,3.873957045,0,1,1.596628974,0,0,0.718170209,0.91746795,0.949317037,1.135806297,1.658131236,1.356520755,1.356520755,0.957891207,0.957891207,4.574239679,3.999261071,3.8409212,2.812244697,1.903089987,37518,9983,6933,649,80,65.35212249,17.38925952,12.07650368,1.130484767,0.139350973,0.718170209,0.91746795,0.949317037,1.135806297,1.658131236,37518,9983,6933,649,80,65.35212249,17.38925952,12.07650368,1.130484767,0.139350973,,,,,,,,,2.442007006,,,,,,,,,,14.66146423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
1962,Nyeri,CENTRAL,254566,5.405800399,1448,635,252451,249831,249831,2115,0.568811232,0.249444152,99.1691742,98.13997156,98.13997156,0.830825798,0.963195494,0.818255384,0,1,0.989629239,0,0.456714415,0.569345465,1.221013746,1.72789091,2.105983575,1.668694034,2.245647494,2.245647494,1.585737616,1.585737616,5.120208575,4.770211139,4.747846662,3.727215821,2.552668216,131889,58913,55956,5336,357,51.80935396,23.14252492,21.98094011,2.096116528,0.140238681,0.569345465,1.221013746,1.72789091,2.105983575,1.668694034,131889,58913,55956,5336,357,51.80935396,23.14252492,21.98094011,2.096116528,0.140238681,,,,,,,,,0.833759595,,,,,,,,,,5.005774534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
1962,Thika,CENTRAL,98885,4.995130418,2998,1014,94755,54532,54532,4130,3.031804622,1.025433584,95.82343126,55.1468878,55.1468878,4.176568741,0.38141883,4.057238206,0,1,0.302723943,1,0,0.633071841,1.250493432,1.068491866,0.829085459,0.637755698,1.569661728,1.569661728,1.108398203,1.108398203,4.755615726,4.36990202,4.128431581,2.911690159,1.72427587,56966,23437,13441,816,53,57.60833291,23.70126915,13.59255701,0.825200991,0.053597613,0.633071841,1.250493432,1.068491866,0.829085459,0.637755698,56966,23437,13441,816,53,57.60833291,23.70126915,13.59255701,0.825200991,0.053597613,,,,,,,,,0.699689948,,,,,,,,,,4.200839359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
1962,Kilifi,COAST,247832,5.394157382,1074,1244,240646,227716,532,7186,0.433358081,0.501952936,97.10045515,91.88321121,0.214661545,2.899544853,0.844995062,0.935311017,0,1,3.340028006,1,0.370672436,0.973983054,0.287101583,0.215971284,0.230266368,0,0.338687094,0.338687094,0.239159916,0.239159916,5.341741094,4.129883155,3.833083334,2.754348336,0,219655,13486,6809,568,0,88.6306046,5.441589464,2.747425675,0.229187514,0,0.973983054,0.287101583,0.215971284,0.230266368,0,219655,13486,6809,568,0,88.6306046,5.441589464,2.747425675,0.229187514,0,,,,,,,,,0.457811627,,,,,,,,,,2.748636173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
1962,Kwale,COAST,157828,5.198184053,674,729,155842,141008,383,1936,0.427047165,0.461895228,98.74166815,89.3428289,0.242669235,1.226651798,0.800688989,0.888942393,0,1,3.553057793,1,0,0.952802852,0.3546502,0.34984084,0.825012456,1.138418094,0.555981828,0.555981828,0.392600041,0.392600041,5.136219413,4.025674449,3.846584503,3.112605002,2.178976947,136842,10609,7024,1296,151,86.70324657,6.721874446,4.450414375,0.821147071,0.095673771,0.952802852,0.3546502,0.34984084,0.825012456,1.138418094,136842,10609,7024,1296,151,86.70324657,6.721874446,4.450414375,0.821147071,0.095673771,,,,,,,,,0.564281343,,,,,,,,,,3.387865271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
1962,Lamu,COAST,22961,4.360990799,249,30,16214,9041,176,6747,1.084447541,0.13065633,70.61539132,39.37546274,0.766517138,29.38460868,0.250886131,1.215103871,0,1,4.134896009,0,1.403791706,0.668084195,0.383968383,0.161250164,0.463825503,0.414579749,0.368276643,0.368276643,0.260054228,0.260054228,4.144854307,3.22297645,2.673020907,2.025305865,0.903089987,13959,1671,471,106,8,60.79439049,7.277557598,2.051304386,0.461652367,0.034841688,0.668084195,0.383968383,0.161250164,0.463825503,0.414579749,13959,1671,471,106,8,60.79439049,7.277557598,2.051304386,0.461652367,0.034841688,,,,,,,,,0.29,,,,,,,,,,1.742084404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
1962,Mombasa,COAST,179575,5.254245875,43713,5305,111847,42017,8094,67728,24.34247529,2.954197411,62.28428233,23.39802311,4.507308924,37.71571767,0.135020556,27.2966727,0,1,3.895774647,1,1.999939559,0.460315016,0.482668139,0.75183221,1.61693114,0.887907693,1.02906585,1.02906585,0.72666277,0.72666277,4.876333329,4.215584694,4.234896746,3.460897843,2.127104798,75220,16428,17175,2890,134,41.88779062,9.148266741,9.564248921,1.609355423,0.074620632,0.460315016,0.482668139,0.75183221,1.61693114,0.887907693,75220,16428,17175,2890,134,41.88779062,9.148266741,9.564248921,1.609355423,0.074620632,,,,,,,,,4.312137226,,,,,,,,,,25.88946123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
1962,Teita,COAST,90146,4.954946461,533,151,89356,71631,1169,790,0.591263062,0.167506046,99.12364387,79.46109644,1.296785215,0.876356133,0.637462374,0.758769108,0,1,2.599636928,1,0,0.784360626,0.929950682,0.745397805,0.594046314,0.580784626,1.125429858,1.125429858,0.794709083,0.794709083,4.808494556,4.201096565,3.931864513,2.726727209,1.643452676,64342,15889,8548,533,44,71.37532447,17.6258514,9.482395226,0.591263062,0.048809709,0.784360626,0.929950682,0.745397805,0.594046314,0.580784626,64342,15889,8548,533,44,71.37532447,17.6258514,9.482395226,0.591263062,0.048809709,,,,,,,,,1.588991415,,,,,,,,,,9.540079427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
1962,Tana River,COAST,29502,4.469851459,23,101,28880,20338,365,622,0.077960816,0.342349671,97.89166836,68.93769914,1.237204257,2.108331639,0.517517667,0.420310487,0,1,2.723004648,0,0,0.97950334,0.303844748,0.205167858,0.292877865,1.129315966,0.356569046,0.356569046,0.251787046,0.251787046,4.419889691,3.230193379,2.886490725,1.934498451,1.447158031,26296,1699,770,86,28,89.13294014,5.758931598,2.609992543,0.291505661,0.09490882,0.97950334,0.303844748,0.205167858,0.292877865,1.129315966,26296,1699,770,86,28,89.13294014,5.758931598,2.609992543,0.291505661,0.09490882,,,,,,,,,0.261396093,,,,,,,,,,1.569385126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
1962,Central Nyanza,NYANZA,664133,5.82225506,10101,768,652768,558922,1268,11365,1.520930296,0.115639488,98.28874638,84.15814302,0.190925613,1.711253619,0.725178988,1.636569784,0,1,2.290265737,0,0,0.83396598,0.660265319,0.71474522,0.796343386,0.550037388,0.993102285,0.993102285,0.70126752,0.70126752,5.702435707,4.919663733,4.780936263,3.721315881,2.487138375,504006,83112,60386,5264,307,75.88931735,12.51436083,9.092455879,0.792612323,0.046225681,0.83396598,0.660265319,0.71474522,0.796343386,0.550037388,504006,83112,60386,5264,307,75.88931735,12.51436083,9.092455879,0.792612323,0.046225681,,,,,,,,,0.97006529,,,,,,,,,,5.824134624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
1962,Kericho,NYANZA,391263,5.592468781,2910,1294,386951,285364,17014,4312,0.743745256,0.330723835,98.89792799,72.93406225,4.348481712,1.102072008,0.545473426,1.074469091,0,1,1.738362412,1,0.311198096,0.800476045,0.862022423,0.716203511,0.557738466,1.228631032,1.072386093,1.072386093,0.757252851,0.757252851,5.454849432,4.80567753,4.552035169,3.336859821,2.606381365,285003,63926,35648,2172,404,72.84179695,16.33837087,9.111007174,0.555125325,0.103255355,0.800476045,0.862022423,0.716203511,0.557738466,1.228631032,285003,63926,35648,2172,404,72.84179695,16.33837087,9.111007174,0.555125325,0.103255355,,,,,,,,,1.498368957,,,,,,,,,,8.995995021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
1962,North Nyanza,NYANZA,956289,5.98058916,1714,354,954029,813791,1719,2260,0.17923452,0.037018098,99.76366977,85.0988561,0.179757375,0.236330231,,0.216252618,0,1,2.747449989,1,0,0.743071062,0.941111596,1.059382867,0.800476102,0.561172367,1.411706085,1.411706085,0.99685968,0.99685968,5.81065182,5.231920472,5.110172048,3.881897974,2.654176542,646624,170577,128876,7619,451,67.6180527,17.83739016,13.47667912,0.796725676,0.047161475,0.743071062,0.941111596,1.059382867,0.800476102,0.561172367,646624,170577,128876,7619,451,67.6180527,17.83739016,13.47667912,0.796725676,0.047161475,,,,,,,,,0.102761968,,,,,,,,,,0.616968301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
1962,South Nyanza,NYANZA,1000783,6.00033992,1251,315,999011,940766,1031,1772,0.125002123,0.031475355,99.82293864,94.00299565,0.103019336,0.177061361,,0.156477478,0,1,2.400539502,0,0,0.775975682,0.894789395,0.873325896,1.094675708,0.917880781,1.270553157,1.270553157,0.897186197,0.897186197,5.849220342,5.229750935,5.0460462,4.037585843,2.8876173,706676,169727,111185,10904,772,70.61231056,16.95942077,11.10980103,1.089546885,0.0771396,0.775975682,0.894789395,0.873325896,1.094675708,0.917880781,706676,169727,111185,10904,772,70.61231056,16.95942077,11.10980103,1.089546885,0.0771396,,,,,,,,,0.215892016,,,,,,,,,,1.296185087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
1962,Baringo,RIFT VALLEY,130035,5.114060262,69,47,129906,103190,1016,129,0.053062637,0.036144115,99.90079594,79.35555812,0.781328104,0.09920406,0.655144626,0.089206752,0,1,2.199306256,1,0,0.885688777,0.581914621,0.524903654,1.304222648,2.983089158,0.878659592,0.878659592,0.620455156,0.620455156,5.020373715,4.156609718,3.938669801,3.227372442,2.5132176,104803,14342,8683,1688,326,80.59599339,11.02933826,6.677432999,1.298112047,0.250701734,0.885688777,0.581914621,0.524903654,1.304222648,2.983089158,104803,14342,8683,1688,326,80.59599339,11.02933826,6.677432999,1.298112047,0.250701734,,,,,,,,,0.275261653,,,,,,,,,,1.652631984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
1962,Elgeyo-Marakwet,RIFT VALLEY,160961,5.206720662,19,44,160896,90966,1751,65,0.011804102,0.027335814,99.95961755,56.51431092,1.087841154,0.040382453,0.482925065,0.039139916,0,1,2.436062815,0,0,0.899410789,0.581261242,0.54624237,0.100495073,0.584003332,0.743984568,0.743984568,0.525355969,0.525355969,5.119711066,4.248782214,4.048635988,2.206825876,1.897627091,131738,17733,11185,161,79,81.84467045,11.01695442,6.94888824,0.100024229,0.049080212,0.899410789,0.581261242,0.54624237,0.100495073,0.584003332,131738,17733,11185,161,79,81.84467045,11.01695442,6.94888824,0.100024229,0.049080212,,,,,,,,,0.12355298,,,,,,,,,,0.741794596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
1962,Nakuru,RIFT VALLEY,237395,5.375471568,7346,3682,225915,126864,126864,11480,3.094420691,1.551001495,95.16417785,53.44004718,53.44004718,4.835822153,313687.7754,4.645422186,0,1,1.215706539,1,1.238878855,0.678324479,1.056901298,0.936203763,1.351347082,1.799416823,1.435815834,1.435815834,1.013884496,1.013884496,5.165941369,4.677196186,4.451371893,3.504198919,2.555094449,146535,47555,28273,3193,359,61.72623686,20.03201415,11.90968639,1.345015691,0.151224752,0.678324479,1.056901298,0.936203763,1.351347082,1.799416823,146535,47555,28273,3193,359,61.72623686,20.03201415,11.90968639,1.345015691,0.151224752,,,,,,,,,2.710192977,,,,,,,,,,16.27161482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
1962,Nandi,RIFT VALLEY,119117,5.075973747,135,112,118859,106914,1762,258,0.113333949,0.094025202,99.78340623,89.75545052,1.479217912,0.216593769,0.810871364,0.207359151,0,1,2.356492092,0,0,0.792108778,0.782437592,0.937889144,0.747307829,2.357475302,1.250128025,1.250128025,0.882763229,0.882763229,4.933790884,4.247113642,4.152655199,2.947433722,2.372912003,85860,17665,14212,886,236,72.08039155,14.8299571,11.93112654,0.74380651,0.198124533,0.792108778,0.782437592,0.937889144,0.747307829,2.357475302,85860,17665,14212,886,236,72.08039155,14.8299571,11.93112654,0.74380651,0.198124533,,,,,,,,,1.988921109,,,,,,,,,,11.94120067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
1962,Trans Nzoia,RIFT VALLEY,98308,4.992588861,2136,1320,94797,47773,11830,3511,2.172763153,1.342718802,96.42857143,48.59523131,12.03360866,3.571428571,268365.8456,3.515481955,0,1,3.023478767,0,1.035436701,0.700314262,1.10906337,0.866863148,0.553923746,1.198271498,1.313290882,1.313290882,0.927364939,0.927364939,4.796914143,4.31523541,4.035069344,2.733999287,1.995635195,62649,20665,10841,542,99,63.72726533,21.02066973,11.02758677,0.551328478,0.10070391,0.700314262,1.10906337,0.866863148,0.553923746,1.198271498,62649,20665,10841,542,99,63.72726533,21.02066973,11.02758677,0.551328478,0.10070391,,,,,,,,,3.184196951,,,,,,,,,,19.11746755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
1962,Uasin Gishu,RIFT VALLEY,100663,5.002869869,3804,1211,95524,31412,31412,5139,3.778945591,1.203023951,94.89484716,31.20511012,31.20511012,5.105152837,0.192855265,4.981969542,0,1,2.433715251,1,1.314186348,0.782378747,0.690175854,0.769429212,0.737588482,0.591029326,1.046799718,1.046799718,0.739185332,0.739185332,4.855319225,4.119519818,3.993568483,2.868644438,1.698970004,71667,13168,9853,739,50,71.1949773,13.08127117,9.788104865,0.7341327,0.049670683,0.782378747,0.690175854,0.769429212,0.737588482,0.591029326,71667,13168,9853,739,50,71.1949773,13.08127117,9.788104865,0.7341327,0.049670683,,,,,,,,,3.745741017,,,,,,,,,,22.4888986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
1962,West Suk,RIFT VALLEY,58993,4.770800482,49,50,58869,53202,310,124,0.083060702,0.084755818,99.78980557,90.1835811,0.525486075,0.21019443,0.81508957,0.16781652,0,1,3.571850599,0,0,1.020295112,0.183431954,0.253576126,0.241839602,0.564763271,0.32803892,0.32803892,0.231640832,0.231640832,4.738558599,3.31196566,3.279438788,2.152288344,1.447158031,54772,2051,1903,142,28,92.8449138,3.476683674,3.225806452,0.240706525,0.047463258,1.020295112,0.183431954,0.253576126,0.241839602,0.564763271,54772,2051,1903,142,28,92.8449138,3.476683674,3.225806452,0.240706525,0.047463258,,,,,,,,,0.256080415,,,,,,,,,,1.537470547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
1962,Kajiado,Extra provincial Masai district,68441,4.835316346,653,220,67550,53219,6233,891,0.954106457,0.321444748,98.69814877,77.75894566,9.107114157,1.30185123,0.617198114,1.275551205,0,1,0.819024513,1,0,1.027392294,0.1176381,0.203065419,0.249558365,0.591114301,0.256191464,0.256191464,0.180906595,0.180906595,4.806084962,3.183554534,3.247482261,2.230448921,1.531478917,63986,1526,1768,170,34,93.49074385,2.229657661,2.583246884,0.248389123,0.049677825,1.027392294,0.1176381,0.203065419,0.249558365,0.591114301,63986,1526,1768,170,34,93.49074385,2.229657661,2.583246884,0.248389123,0.049677825,,,,,,,,,0.526879274,,,,,,,,,,3.163308543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
1962,Kitui,CENTRAL,284659,5.454324919,415,68,283821,276413,520,838,0.14578847,0.023888231,99.70561268,97.10320067,0.182674709,0.29438732,0.94332319,0.169676701,0,1,1.470786557,0,0.580700186,0.994177321,0.284970575,0.29050986,0.141180472,0,0.390001721,0.390001721,0.275395137,0.275395137,5.410821082,4.186815124,4.02201574,2.602059991,0,257526,15375,10520,400,0,90.46824446,5.40119933,3.695649883,0.140519007,0,0.994177321,0.284970575,0.29050986,0.141180472,0,257526,15375,10520,400,0,90.46824446,5.40119933,3.695649883,0.140519007,0,,,,,,,,,0.129955062,,,,,,,,,,0.780231786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
